Date,Open,High,Low,Close,Adj Close,Volume
2017-01-05,38.200001,38.200001,36.950001,37.950001,37.950001,65500
2017-01-06,38.099998,38.799999,37.650002,38.200001,38.200001,65300
2017-01-09,38.049999,38.400002,37.630001,37.950001,37.950001,33500
2017-01-10,38.099998,38.849998,37.900002,38.349998,38.349998,42900
2017-01-11,38.299999,38.599998,38.049999,38.349998,38.349998,42000
2017-01-12,38.049999,38.049999,37.099998,37.750000,37.750000,35200
2017-01-13,37.950001,38.549999,37.799999,38.349998,38.349998,26700
2017-01-17,37.950001,38.000000,36.750000,36.950001,36.950001,54500
2017-01-18,37.150002,38.849998,35.900002,37.900002,37.900002,65400
2017-01-19,37.900002,38.299999,36.950001,37.200001,37.200001,55300
2017-01-20,37.299999,37.549999,36.799999,37.299999,37.299999,41800
2017-01-23,37.099998,37.400002,36.900002,37.349998,37.349998,32000
2017-01-24,37.500000,37.500000,37.200001,37.349998,37.349998,103900
2017-01-25,37.400002,38.150002,37.299999,37.900002,37.900002,84100
2017-01-26,38.099998,38.099998,36.549999,37.049999,37.049999,41400
2017-01-27,37.400002,37.599998,36.849998,37.200001,37.200001,30100
2017-01-30,36.799999,36.900002,36.150002,36.750000,36.750000,46100
2017-01-31,36.599998,37.250000,36.400002,37.099998,37.099998,70700
2017-02-01,37.450001,38.400002,37.150002,37.950001,37.950001,55500
2017-02-02,37.950001,38.099998,37.650002,38.049999,38.049999,49300
2017-02-03,38.200001,38.500000,37.849998,38.400002,38.400002,45000
2017-02-06,38.200001,38.200001,37.099998,37.200001,37.200001,44100
2017-02-07,37.349998,37.349998,36.500000,36.700001,36.700001,44500
2017-02-08,36.500000,36.900002,36.250000,36.400002,36.400002,61900
2017-02-09,36.349998,37.599998,36.349998,37.299999,37.299999,95100
2017-02-10,37.549999,37.549999,36.750000,37.049999,37.049999,54100
2017-02-13,37.250000,37.700001,37.250000,37.549999,37.549999,45300
2017-02-14,37.500000,38.400002,37.200001,37.849998,37.849998,103300
2017-02-15,37.849998,38.150002,37.299999,38.049999,38.049999,54800
2017-02-16,38.000000,38.250000,37.150002,37.450001,37.450001,38200
2017-02-17,37.450001,38.650002,37.310001,38.299999,38.299999,140100
2017-02-21,38.500000,38.700001,37.700001,38.400002,38.400002,77000
2017-02-22,38.200001,38.950001,38.090000,38.849998,38.849998,88500
2017-02-23,36.200001,38.799999,33.549999,35.900002,35.900002,402500
2017-02-24,35.400002,35.630001,34.750000,35.099998,35.099998,151600
2017-02-27,35.000000,35.200001,34.400002,34.750000,34.750000,96700
2017-02-28,34.700001,34.700001,33.799999,34.500000,34.500000,144200
2017-03-01,35.150002,35.500000,34.900002,35.400002,35.400002,86900
2017-03-02,35.200001,35.250000,34.980000,35.200001,35.200001,59300
2017-03-03,35.150002,35.400002,34.400002,34.549999,34.549999,72300
2017-03-06,34.400002,34.849998,34.299999,34.599998,34.599998,58200
2017-03-07,34.549999,35.299999,34.400002,34.500000,34.500000,105100
2017-03-08,34.599998,34.650002,34.000000,34.000000,34.000000,65500
2017-03-09,34.150002,34.349998,33.650002,33.799999,33.799999,171100
2017-03-10,34.000000,34.500000,33.799999,34.400002,34.400002,76200
2017-03-13,34.250000,34.700001,34.049999,34.450001,34.450001,42000
2017-03-14,34.250000,34.980000,34.099998,34.549999,34.549999,45000
2017-03-15,34.700001,35.750000,34.450001,35.450001,35.450001,49700
2017-03-16,35.950001,36.150002,35.500000,35.650002,35.650002,49800
2017-03-17,35.500000,37.000000,35.349998,36.799999,36.799999,200600
2017-03-20,36.750000,36.750000,35.400002,35.400002,35.400002,62500
2017-03-21,35.700001,35.700001,33.750000,33.750000,33.750000,70600
2017-03-22,33.750000,34.150002,33.099998,33.400002,33.400002,63900
2017-03-23,33.400002,34.750000,33.400002,34.450001,34.450001,65100
2017-03-24,34.599998,35.049999,34.099998,34.200001,34.200001,60500
2017-03-27,33.650002,34.349998,33.599998,33.950001,33.950001,66700
2017-03-28,33.799999,35.099998,33.549999,35.000000,35.000000,105500
2017-03-29,34.849998,35.099998,34.490002,35.000000,35.000000,36300
2017-03-30,34.950001,35.900002,34.700001,35.799999,35.799999,70000
2017-03-31,35.849998,36.000000,35.049999,35.750000,35.750000,97900
2017-04-03,35.750000,35.799999,33.700001,33.900002,33.900002,80300
2017-04-04,33.650002,34.299999,33.549999,33.900002,33.900002,76500
2017-04-05,34.150002,34.400002,33.049999,33.049999,33.049999,97500
2017-04-06,33.000000,33.799999,32.799999,33.750000,33.750000,72800
2017-04-07,33.549999,33.750000,33.250000,33.750000,33.750000,57000
2017-04-10,33.650002,34.200001,32.950001,33.099998,33.099998,59100
2017-04-11,33.000000,33.500000,32.700001,33.500000,33.500000,54600
2017-04-12,33.250000,33.299999,32.349998,32.400002,32.400002,42000
2017-04-13,32.299999,32.650002,31.900000,32.000000,32.000000,56400
2017-04-17,32.150002,32.549999,32.049999,32.450001,32.450001,42000
2017-04-18,32.299999,33.000000,32.299999,32.950001,32.950001,56800
2017-04-19,33.599998,33.599998,32.700001,33.349998,33.349998,75300
2017-04-20,33.549999,34.349998,33.549999,34.150002,34.150002,56000
2017-04-21,34.250000,34.349998,33.799999,34.049999,34.049999,46000
2017-04-24,34.849998,35.150002,34.049999,34.849998,34.849998,61000
2017-04-25,35.150002,36.549999,35.099998,36.450001,36.450001,72000
2017-04-26,36.349998,37.500000,36.299999,37.099998,37.099998,99000
2017-04-27,37.000000,37.549999,36.799999,37.400002,37.400002,61200
2017-04-28,37.349998,37.349998,36.500000,36.650002,36.650002,73300
2017-05-01,36.799999,36.849998,36.000000,36.549999,36.549999,129800
2017-05-02,36.549999,36.700001,35.849998,36.150002,36.150002,36600
2017-05-03,36.000000,36.000000,35.299999,35.650002,35.650002,40700
2017-05-04,35.849998,35.950001,35.099998,35.650002,35.650002,59300
2017-05-05,35.799999,36.250000,35.650002,36.150002,36.150002,49600
2017-05-08,36.000000,36.299999,35.500000,36.150002,36.150002,59100
2017-05-09,36.299999,36.549999,35.250000,36.349998,36.349998,69900
